Period,VNI_Return,Equal_Return,ONI_Return,Alpha_Return,VNI_Cumulative,Equal_Cumulative,ONI_Cumulative,Alpha_Cumulative
2011-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-30,-6.199986988484807,-15.964812703174918,-15.964812703174918,-15.964812703174918,-6.19998698848481,-15.964812703174914,-15.964812703174914,-15.964812703174914
2011-09-30,-1.142090904887405,-12.083158679794993,-7.22457560859671,-7.22457560859671,-7.271268405872519,-26.11891773111321,-22.035998347259905,-22.035998347259905
2011-12-31,-17.785313376987844,-11.35235580272106,-5.779370170707637,-5.779370170707637,-23.763363910394038,-34.506161061178304,-26.541826602668365,-26.541826602668365
2012-03-31,25.45299388422699,37.17904692733055,28.12486788615272,28.12486788615272,-4.358857588966231,-10.1561759476035,-5.881812383087862,-5.881812383087862
2012-06-30,-4.2310046935582495,10.897363416679545,10.897363416679545,10.897363416679545,-8.405438813349804,-0.3655679331716897,4.374588562719353,4.374588562719353
2012-09-30,-7.055425337973819,-8.096112516935396,-8.096112516935396,-8.096112516935396,-14.867824691518663,-8.432083658911665,-4.075695566406793,-4.075695566406793
2012-12-31,5.390121506992385,18.3384116332262,18.3384116332262,18.3384116332262,-10.279097000845752,8.360017763685306,13.515298236934584,13.515298236934584
2013-03-31,18.68609963019361,19.285804093323907,19.285804093323907,19.285804093323907,6.486240322685589,29.25811850508063,35.40763627086216,35.40763627086216
2013-06-30,-2.0181655262300424,15.007085487799197,15.007085487799197,15.007085487799197,4.337171730314665,48.65599484905886,55.72837600303859,55.72837600303859
2013-09-30,2.390206389125593,3.5625143851564656,3.5625143851564656,3.5625143851564656,6.8310454752456025,53.951886049954055,61.27622179991738,61.27622179991738
2013-12-31,2.435905243286029,18.51666714591292,18.51666714591292,18.51666714591292,9.433348513434382,82.45864435467917,91.13920297611232,91.13920297611232
2014-03-31,17.228464419475674,20.8268488594269,20.8268488594269,20.8268488594269,28.287034025112234,120.45903044538748,130.94747589106044,130.94747589106044
2014-06-30,-2.2719204827831074,-5.652750564891937,-5.652750564891937,-5.652750564891937,25.37245462234077,107.99703135653051,117.89259114302487,117.89259114302487
2014-09-30,3.575320429661133,26.60565927636591,26.60565927636591,26.60565927636591,29.854921605620945,163.336012824205,175.86435153098307,175.86435153098307
2014-12-31,-8.879425517702067,28.560952305688662,46.36292480937232,46.36292480937232,18.324550560579425,238.5472858506284,303.7631334071553,303.7631334071553
2015-03-31,1.0080090904092565,0.9679663166347616,1.8564062046938168,1.8564062046938168,19.51727278641596,241.82430954354368,311.25861726799207,311.25861726799207
2015-06-30,7.606190916843558,2.3746454433461865,-0.3154753446070801,-0.3154753446070801,28.60798473315546,249.94142493436897,309.9611977279396,309.9611977279396
2015-09-30,-5.127729533766123,-2.144905783757928,-1.5242240945565744,-1.5242240945565744,22.01331511721203,242.4355110711868,303.7124703738376,303.7124703738376
2015-12-31,2.913052751315215,6.423714246720202,7.230289055972783,7.230289055972783,25.567627350204877,264.4325897816957,332.9020489368746,332.9020489368746
2016-03-31,-3.075833721914223,4.990000564852845,13.774562647394871,13.774562647394871,21.70537592435969,282.6177780703101,392.5324128695405,392.5324128695405
2016-06-30,12.658137628737377,1.6006536609777022,1.6006536609777022,1.6006536609777022,37.11100991043733,288.7421635425441,400.41615096763854,400.41615096763854
2016-09-30,8.456963907253346,5.531297975971469,4.081212973219534,4.081212973219534,48.706438531433605,310.24465096632053,420.8391998410156,420.8391998410156
2016-12-31,-3.0420136205212,-0.2718397856910246,7.355264135053218,7.355264135053218,44.18276841671539,309.12944278632483,459.14829870822,459.14829870822
2017-03-31,8.639282867327447,7.80575785376839,7.80575785376839,7.80575785376839,56.63912562617909,341.0650963986972,502.79406094884905,502.79406094884905
2017-06-30,7.498165607564622,7.600713690948942,7.600713690948942,7.600713690948942,68.38418667187119,374.5891915666702,548.6107116676154,548.6107116676154
2017-09-30,3.5996239391090423,0.0250676397554184,0.0250676397554184,0.0250676397554184,74.44538416498594,374.7081598755303,548.7733030642313,548.7733030642313
2017-12-31,22.35399418214365,14.258240284306131,5.760189540629057,5.760189540629057,113.44089519224502,442.3931899597914,586.1438750097308,586.1438750097308
2018-03-31,19.32658701129806,1.809725321982736,4.691452926310136,4.691452926310136,154.69173551926775,452.2090168632037,618.3339919125726,618.3339919125726
2018-06-30,-18.193893363758672,-4.211224674447,-4.211224674447,-4.211224674447,108.35339275258592,428.95425449053937,588.0833336002102,588.0833336002102
2018-09-30,5.865026332771284,7.05616632945354,7.05616632945354,7.05616632945354,120.5733741027475,466.2781464941128,636.6356381042897,636.6356381042897
2018-12-31,-12.249171688967984,-0.5139814361320758,-0.37620411798776,-0.37620411798776,93.5549628087523,463.36758194426034,633.8643844991759,633.8643844991759
2019-03-31,9.884150850382056,5.888849674196005,4.871356085158098,2.9081461615823034,112.68622731117026,496.5434519581109,669.6135318502845,655.2062334282083
2019-06-30,-3.1424609486520594,7.485685364466645,7.485685364466645,8.419679875421554,106.00264567475536,541.1988178340232,727.2243793669562,718.7921806820924
2019-09-30,4.90767837968713,0.5634385325030695,0.5634385325030695,1.3241837869199933,116.1125929781188,544.8115790436542,731.885280270569,729.6344939872533
2019-12-31,-3.5692783174118947,-3.843090983777512,-3.9756594145928794,0.1990175215404059,108.3989330557542,520.0308833870741,698.8123548068797,731.2856119950311
2020-03-31,-31.05755522950291,-16.297567169271215,-16.297567169271215,-15.175619648146034,43.67531932426857,418.98093369684,568.6253747257914,605.1328693289022
2020-06-30,24.539266146438663,20.94722828962576,20.94722828962576,12.16957321949863,78.93218831999644,527.6930546579484,708.6838583719687,690.9445301566345
2020-09-30,9.707796536219426,7.210210529434103,9.129109337099177,13.225247708692589,96.30256109990668,572.9510453774222,782.5094919942179,795.548903508204
2020-12-31,21.946288706487984,11.691940502611777,9.03325760696833,7.932963763847428,139.38368789712214,651.6320812146545,862.2288478120032,866.5924735110428
2021-03-31,7.932999356808335,5.071035620181343,4.844015277895579,7.33832836257482,158.37399431830488,689.7476117857599,908.8393602083352,937.5242031452171
2021-06-30,18.2224870744645,-1.2179418340427268,-1.2179418340427268,-1.4001878581627658,205.4561620367357,680.1289452384678,896.5522836020689,922.9969152272778
2021-09-30,-4.720457207766849,9.690965736820722,13.821661677372695,10.282288029513388,191.03723461930457,755.7309740245487,1034.2923686796785,1028.1844045839837
2021-12-31,11.640314143927988,19.70216450334885,16.476504277516376,26.465711431463312,224.9148830047924,924.3284982329748,1221.1840993247274,1326.766433515953
2022-03-31,-0.4091358090610453,0.6808092480773366,6.966498475957771,14.755094482106625,223.585539869451,931.3022213796364,1313.2243694687809,1537.287168820215
2022-06-30,-19.7399725228697,-5.38687833414472,-1.1074600069139116,-10.21965606070825,159.70984321124183,875.7472254565835,1297.5734747689528,1369.962051440681
2022-09-30,-5.468436873747495,2.1779765187757145,2.390282356850611,-6.777476919061753,145.50777438032645,896.9987709096333,1330.979426960379,1270.3357126853225
2022-12-31,-11.043096518889495,-10.970270186229335,-9.523773274217689,-5.804460492877578,118.39611389412954,787.625311987461,1194.696190735973,1190.7951176227102
2023-03-31,5.714484306268552,8.9707721674914,8.9707721674914,12.551612931394306,130.87632554810995,867.252156426841,1310.840436268087,1352.8107245240487
2023-06-30,5.216786895100678,8.780023167950414,9.892703884085286,8.495499111291583,142.92065144319378,952.1771198536176,1450.410702905026,1476.2342467147382
2023-09-30,3.0325483404452847,-4.134269388575867,-10.131605919518408,-8.49316421998969,150.2873376271332,908.6772832739102,1293.3292003526535,1342.362083649538
2023-12-31,-2.09851405796474,2.9053226210025804,1.6035244543553373,3.933431532058063,145.0350226617221,937.9826125577816,1315.671574809982,1399.0964086542583
2024-03-31,13.643323037710298,9.472113928774146,4.902638216294451,3.8045147777519217,178.4659423589875,1036.301508180121,1385.0768304538335,1456.129753054258
2024-06-30,-3.019258774696476,7.733900280625454,7.733900280625454,18.498241167607794,170.05833495977254,1124.1819337100144,1499.9311916118063,1743.9863876551342
2024-09-30,3.42241351620467,-8.00655984498234,-8.00655984498234,-8.604649489291386,179.30084791707304,1026.16707457606,1371.831743276868,1585.317822367164
2024-12-31,-1.6429336770346523,0.8902126828058592,0.8902126828058592,3.3792633055880845,174.71212022640017,1036.19235670352,1384.9341761250814,1642.2691491209537
2025-03-31,3.163927438071324,2.3217253074462185,2.3217253074462185,0.8157400113021323,183.4038123739507,1062.5716221903751,1419.410268691095,1656.4815356749066
2025-06-30,5.295900096414319,-1.141588224853176,-1.141588224853176,0.5943555342146605,198.41259514670463,1049.2998414459653,1402.0648599765077,1666.9212808896489
2025-09-30,20.756938237153637,4.790693871340769,4.790693871340769,6.34152000511507,260.35391321319344,1104.3592785134465,1474.0241891669657,1778.9709473919015
