timestamp,close,symbol,type
2010-11-03,1726.0,SHP,hydro
2010-11-03,3788.0,TBC,hydro
2010-11-03,3014.0,TMP,hydro
2010-11-03,4696.0,VSH,hydro
2010-11-04,3549.0,HDG,hydro
2010-11-04,2998.0,NT2,gas
2010-11-04,3020.0,PPC,coal
2010-11-04,3716.0,REE,hydro
2010-11-04,2458.0,SBA,hydro
2010-11-04,1726.0,SHP,hydro
2010-11-04,3818.0,TBC,hydro
2010-11-04,3014.0,TMP,hydro
2010-11-04,4856.0,VSH,hydro
2010-11-05,3594.0,HDG,hydro
2010-11-05,2998.0,NT2,gas
2010-11-05,3100.0,PPC,coal
2010-11-05,3766.0,REE,hydro
2010-11-05,2489.0,SBA,hydro
2010-11-05,1755.0,SHP,hydro
2010-11-05,3879.0,TBC,hydro
2010-11-05,3041.0,TMP,hydro
2010-11-05,4856.0,VSH,hydro
2010-11-08,3594.0,HDG,hydro
2010-11-08,2832.0,NT2,gas
2010-11-08,3020.0,PPC,coal
2010-11-08,3766.0,REE,hydro
2010-11-08,2427.0,SBA,hydro
2010-11-08,1755.0,SHP,hydro
2010-11-08,3818.0,TBC,hydro
2010-11-08,3041.0,TMP,hydro
2010-11-08,4696.0,VSH,hydro
2010-11-09,3416.0,HDG,hydro
2010-11-09,2665.0,NT2,gas
2010-11-09,2966.0,PPC,coal
2010-11-09,3642.0,REE,hydro
2010-11-09,2427.0,SBA,hydro
2010-11-09,1726.0,SHP,hydro
2010-11-09,3818.0,TBC,hydro
2010-11-09,2986.0,TMP,hydro
2010-11-09,4576.0,VSH,hydro
2010-11-10,3505.0,HDG,hydro
2010-11-10,2832.0,NT2,gas
2010-11-10,2966.0,PPC,coal
2010-11-10,3642.0,REE,hydro
2010-11-10,2427.0,SBA,hydro
2010-11-10,1726.0,SHP,hydro
2010-11-10,3818.0,TBC,hydro
2010-11-10,2986.0,TMP,hydro
2010-11-10,4576.0,VSH,hydro
2010-11-11,3505.0,HDG,hydro
2010-11-11,2832.0,NT2,gas
2010-11-11,2913.0,PPC,coal
2010-11-11,3592.0,REE,hydro
2010-11-11,2397.0,SBA,hydro
2010-11-11,1696.0,SHP,hydro
2010-11-11,3818.0,TBC,hydro
2010-11-11,2848.0,TMP,hydro
2010-11-11,4495.0,VSH,hydro
2010-11-12,3483.0,HDG,hydro
2010-11-12,2765.0,NT2,gas
2010-11-12,2940.0,PPC,coal
2010-11-12,3467.0,REE,hydro
2010-11-12,2366.0,SBA,hydro
2010-11-12,1666.0,SHP,hydro
2010-11-12,3665.0,TBC,hydro
2010-11-12,2737.0,TMP,hydro
2010-11-12,4495.0,VSH,hydro
2010-11-15,3327.0,HDG,hydro
2010-11-15,2831.0,NT2,gas
2010-11-15,2860.0,PPC,coal
2010-11-15,3417.0,REE,hydro
2010-11-15,2274.0,SBA,hydro
2010-11-15,1636.0,SHP,hydro
2010-11-15,3604.0,TBC,hydro
2010-11-15,2737.0,TMP,hydro
2010-11-15,4415.0,VSH,hydro
2010-11-16,3194.0,HDG,hydro
2010-11-16,2798.0,NT2,gas
2010-11-16,2806.0,PPC,coal
2010-11-16,3492.0,REE,hydro
2010-11-16,2212.0,SBA,hydro
2010-11-16,1577.0,SHP,hydro
2010-11-16,3604.0,TBC,hydro
2010-11-16,2654.0,TMP,hydro
2010-11-16,4335.0,VSH,hydro
2010-11-17,3039.0,HDG,hydro
2010-11-17,2798.0,NT2,gas
2010-11-17,2833.0,PPC,coal
2010-11-17,3442.0,REE,hydro
2010-11-17,2274.0,SBA,hydro
2010-11-17,1488.0,SHP,hydro
2010-11-17,3513.0,TBC,hydro
2010-11-17,2765.0,TMP,hydro
2010-11-17,4335.0,VSH,hydro
2010-11-18,3128.0,HDG,hydro
2010-11-18,2998.0,NT2,gas
2010-11-18,2913.0,PPC,coal
2010-11-18,3492.0,REE,hydro
2010-11-18,2304.0,SBA,hydro
2010-11-18,1637.0,SHP,hydro
2010-11-18,3604.0,TBC,hydro
2010-11-18,2765.0,TMP,hydro
2010-11-18,4335.0,VSH,hydro
2010-11-19,3194.0,HDG,hydro
2010-11-19,2998.0,NT2,gas
2010-11-19,2913.0,PPC,coal
2010-11-19,3442.0,REE,hydro
2010-11-19,2304.0,SBA,hydro
2010-11-19,1637.0,SHP,hydro
2010-11-19,3543.0,TBC,hydro
2010-11-19,2765.0,TMP,hydro
2010-11-19,4295.0,VSH,hydro
2010-11-22,3128.0,HDG,hydro
2010-11-22,3131.0,NT2,gas
2010-11-22,2886.0,PPC,coal
2010-11-22,3392.0,REE,hydro
2010-11-22,2274.0,SBA,hydro
2010-11-22,1429.0,SHP,hydro
2010-11-22,3543.0,TBC,hydro
2010-11-22,2765.0,TMP,hydro
2010-11-22,4335.0,VSH,hydro
2010-11-23,3128.0,HDG,hydro
2010-11-23,3131.0,NT2,gas
2010-11-23,2966.0,PPC,coal
2010-11-23,3492.0,REE,hydro
2010-11-23,2335.0,SBA,hydro
2010-11-23,1577.0,SHP,hydro
2010-11-23,3665.0,TBC,hydro
2010-11-23,2793.0,TMP,hydro
2010-11-23,4375.0,VSH,hydro
2010-11-24,3128.0,HDG,hydro
2010-11-24,3131.0,NT2,gas
2010-11-24,3020.0,PPC,coal
2010-11-24,3492.0,REE,hydro
2010-11-24,2274.0,SBA,hydro
2010-11-24,1488.0,SHP,hydro
2010-11-24,3543.0,TBC,hydro
2010-11-24,2793.0,TMP,hydro
2010-11-24,4495.0,VSH,hydro
2010-11-25,3194.0,HDG,hydro
2010-11-25,3165.0,NT2,gas
2010-11-25,2993.0,PPC,coal
2010-11-25,3517.0,REE,hydro
2010-11-25,2366.0,SBA,hydro
2010-11-25,1636.0,SHP,hydro
2010-11-25,3665.0,TBC,hydro
2010-11-25,2820.0,TMP,hydro
2010-11-25,4616.0,VSH,hydro
2010-11-26,3150.0,HDG,hydro
2010-11-26,3198.0,NT2,gas
2010-11-26,2966.0,PPC,coal
2010-11-26,3517.0,REE,hydro
2010-11-26,2366.0,SBA,hydro
2010-11-26,1696.0,SHP,hydro
2010-11-26,3665.0,TBC,hydro
2010-11-26,2820.0,TMP,hydro
2010-11-26,4656.0,VSH,hydro
2010-11-29,3150.0,HDG,hydro
2010-11-29,3198.0,NT2,gas
2010-11-29,3100.0,PPC,coal
2010-11-29,3617.0,REE,hydro
2010-11-29,2366.0,SBA,hydro
2010-11-29,1666.0,SHP,hydro
2010-11-29,3696.0,TBC,hydro
2010-11-29,2793.0,TMP,hydro
2010-11-29,4696.0,VSH,hydro
2010-11-30,3150.0,HDG,hydro
2010-11-30,3431.0,NT2,gas
2010-11-30,3100.0,PPC,coal
2010-11-30,3791.0,REE,hydro
2010-11-30,2458.0,SBA,hydro
2010-11-30,1755.0,SHP,hydro
2010-11-30,3788.0,TBC,hydro
2010-11-30,2876.0,TMP,hydro
2010-11-30,4816.0,VSH,hydro
2010-12-01,3172.0,HDG,hydro
2010-12-01,3664.0,NT2,gas
2010-12-01,3020.0,PPC,coal
2010-12-01,3966.0,REE,hydro
2010-12-01,2427.0,SBA,hydro
2010-12-01,1785.0,SHP,hydro
2010-12-01,3757.0,TBC,hydro
2010-12-01,2876.0,TMP,hydro
2010-12-01,4776.0,VSH,hydro
2010-12-02,3194.0,HDG,hydro
2010-12-02,3764.0,NT2,gas
2010-12-02,3073.0,PPC,coal
2010-12-02,4140.0,REE,hydro
2010-12-02,2489.0,SBA,hydro
2010-12-02,1785.0,SHP,hydro
2010-12-02,3940.0,TBC,hydro
2010-12-02,2876.0,TMP,hydro
2010-12-02,4856.0,VSH,hydro
2010-12-03,3239.0,HDG,hydro
2010-12-03,3964.0,NT2,gas
2010-12-03,3127.0,PPC,coal
2010-12-03,4340.0,REE,hydro
2010-12-03,2489.0,SBA,hydro
2010-12-03,1815.0,SHP,hydro
2010-12-03,3971.0,TBC,hydro
2010-12-03,2986.0,TMP,hydro
2010-12-03,4816.0,VSH,hydro
2010-12-06,3305.0,HDG,hydro
2010-12-06,3697.0,NT2,gas
2010-12-06,3100.0,PPC,coal
2010-12-06,4440.0,REE,hydro
2010-12-06,2520.0,SBA,hydro
2010-12-06,1755.0,SHP,hydro
2010-12-06,3971.0,TBC,hydro
2010-12-06,2876.0,TMP,hydro
2010-12-06,4816.0,VSH,hydro
2010-12-07,3261.0,HDG,hydro
2010-12-07,3464.0,NT2,gas
2010-12-07,3047.0,PPC,coal
2010-12-07,4240.0,REE,hydro
2010-12-07,2550.0,SBA,hydro
2010-12-07,1666.0,SHP,hydro
2010-12-07,3788.0,TBC,hydro
2010-12-07,2876.0,TMP,hydro
2010-12-07,4776.0,VSH,hydro
2010-12-08,3172.0,HDG,hydro
2010-12-08,3264.0,NT2,gas
2010-12-08,2913.0,PPC,coal
2010-12-08,4041.0,REE,hydro
2010-12-08,2427.0,SBA,hydro
2010-12-08,1696.0,SHP,hydro
2010-12-08,3635.0,TBC,hydro
2010-12-08,2820.0,TMP,hydro
2010-12-08,4656.0,VSH,hydro
2010-12-09,3239.0,HDG,hydro
2010-12-09,3198.0,NT2,gas
2010-12-09,2966.0,PPC,coal
2010-12-09,4190.0,REE,hydro
2010-12-09,2397.0,SBA,hydro
2010-12-09,1636.0,SHP,hydro
2010-12-09,3665.0,TBC,hydro
2010-12-09,2903.0,TMP,hydro
2010-12-09,4856.0,VSH,hydro
2010-12-10,3305.0,HDG,hydro
2010-12-10,3698.0,NT2,gas
2010-12-10,3073.0,PPC,coal
2010-12-10,4390.0,REE,hydro
2010-12-10,2458.0,SBA,hydro
2010-12-10,1726.0,SHP,hydro
2010-12-10,3757.0,TBC,hydro
2010-12-10,2848.0,TMP,hydro
2010-12-10,5017.0,VSH,hydro
2010-12-13,3461.0,HDG,hydro
2010-12-13,3498.0,NT2,gas
2010-12-13,3207.0,PPC,coal
2010-12-13,4589.0,REE,hydro
2010-12-13,2520.0,SBA,hydro
2010-12-13,1815.0,SHP,hydro
2010-12-13,3818.0,TBC,hydro
2010-12-13,2986.0,TMP,hydro
2010-12-13,5218.0,VSH,hydro
2010-12-14,3438.0,HDG,hydro
2010-12-14,3964.0,NT2,gas
2010-12-14,3287.0,PPC,coal
2010-12-14,4365.0,REE,hydro
2010-12-14,2489.0,SBA,hydro
2010-12-14,1756.0,SHP,hydro
2010-12-14,3788.0,TBC,hydro
2010-12-14,2903.0,TMP,hydro
2010-12-14,5178.0,VSH,hydro
2010-12-15,3438.0,HDG,hydro
2010-12-15,4064.0,NT2,gas
2010-12-15,3260.0,PPC,coal
2010-12-15,4490.0,REE,hydro
2010-12-15,2458.0,SBA,hydro
2010-12-15,1666.0,SHP,hydro
2010-12-15,3971.0,TBC,hydro
2010-12-15,2931.0,TMP,hydro
2010-12-15,5057.0,VSH,hydro
2010-12-16,3438.0,HDG,hydro
2010-12-16,3664.0,NT2,gas
2010-12-16,3234.0,PPC,coal
2010-12-16,4290.0,REE,hydro
2010-12-16,2366.0,SBA,hydro
2010-12-16,1636.0,SHP,hydro
2010-12-16,4032.0,TBC,hydro
2010-12-16,2820.0,TMP,hydro
2010-12-16,4977.0,VSH,hydro
2010-12-17,3461.0,HDG,hydro
2010-12-17,3698.0,NT2,gas
2010-12-17,3394.0,PPC,coal
2010-12-17,4490.0,REE,hydro
2010-12-17,2427.0,SBA,hydro
2010-12-17,1666.0,SHP,hydro
2010-12-17,4093.0,TBC,hydro
2010-12-17,2903.0,TMP,hydro
2010-12-17,5097.0,VSH,hydro
2010-12-20,3527.0,HDG,hydro
2010-12-20,3564.0,NT2,gas
2010-12-20,3287.0,PPC,coal
2010-12-20,4465.0,REE,hydro
2010-12-20,2458.0,SBA,hydro
2010-12-20,1636.0,SHP,hydro
2010-12-20,4093.0,TBC,hydro
2010-12-20,2986.0,TMP,hydro
2010-12-20,5017.0,VSH,hydro
2010-12-21,3372.0,HDG,hydro
2010-12-21,3664.0,NT2,gas
2010-12-21,3287.0,PPC,coal
2010-12-21,4440.0,REE,hydro
2010-12-21,2489.0,SBA,hydro
2010-12-21,1636.0,SHP,hydro
2010-12-21,4185.0,TBC,hydro
2010-12-21,2986.0,TMP,hydro
2010-12-21,5057.0,VSH,hydro
2010-12-22,3394.0,HDG,hydro
2010-12-22,3731.0,NT2,gas
2010-12-22,3207.0,PPC,coal
2010-12-22,4340.0,REE,hydro
2010-12-22,2489.0,SBA,hydro
2010-12-22,1636.0,SHP,hydro
2010-12-22,4185.0,TBC,hydro
2010-12-22,2986.0,TMP,hydro
2010-12-22,4977.0,VSH,hydro
2010-12-23,3283.0,HDG,hydro
2010-12-23,3531.0,NT2,gas
2010-12-23,3180.0,PPC,coal
2010-12-23,4265.0,REE,hydro
2010-12-23,2458.0,SBA,hydro
2010-12-23,1696.0,SHP,hydro
2010-12-23,4062.0,TBC,hydro
2010-12-23,2958.0,TMP,hydro
2010-12-23,4977.0,VSH,hydro
2010-12-24,3261.0,HDG,hydro
2010-12-24,4197.0,NT2,gas
2010-12-24,3180.0,PPC,coal
2010-12-24,4215.0,REE,hydro
2010-12-24,2458.0,SBA,hydro
2010-12-24,1844.0,SHP,hydro
2010-12-24,4032.0,TBC,hydro
2010-12-24,2958.0,TMP,hydro
2010-12-24,4937.0,VSH,hydro
2010-12-27,3372.0,HDG,hydro
2010-12-27,3664.0,NT2,gas
2010-12-27,3100.0,PPC,coal
2010-12-27,4215.0,REE,hydro
2010-12-27,2427.0,SBA,hydro
2010-12-27,1726.0,SHP,hydro
2010-12-27,4154.0,TBC,hydro
2010-12-27,2876.0,TMP,hydro
2010-12-27,4897.0,VSH,hydro
2010-12-28,3350.0,HDG,hydro
2010-12-28,3631.0,NT2,gas
2010-12-28,3020.0,PPC,coal
2010-12-28,4415.0,REE,hydro
2010-12-28,2458.0,SBA,hydro
2010-12-28,1785.0,SHP,hydro
2010-12-28,4154.0,TBC,hydro
2010-12-28,2848.0,TMP,hydro
2010-12-28,4977.0,VSH,hydro
2010-12-29,3372.0,HDG,hydro
2010-12-29,3664.0,NT2,gas
2010-12-29,3073.0,PPC,coal
2010-12-29,4415.0,REE,hydro
2010-12-29,2427.0,SBA,hydro
2010-12-29,1755.0,SHP,hydro
2010-12-29,4276.0,TBC,hydro
2010-12-29,2848.0,TMP,hydro
2010-12-29,4977.0,VSH,hydro
2010-12-30,3350.0,HDG,hydro
2010-12-30,3631.0,NT2,gas
2010-12-30,3127.0,PPC,coal
2010-12-30,4390.0,REE,hydro
2010-12-30,2458.0,SBA,hydro
2010-12-30,1785.0,SHP,hydro
2010-12-30,4429.0,TBC,hydro
2010-12-30,2848.0,TMP,hydro
2010-12-30,4977.0,VSH,hydro
2010-12-31,3327.0,HDG,hydro
2010-12-31,3664.0,NT2,gas
2010-12-31,3127.0,PPC,coal
2010-12-31,4415.0,REE,hydro
2010-12-31,2458.0,SBA,hydro
2010-12-31,1696.0,SHP,hydro
2010-12-31,4582.0,TBC,hydro
2010-12-31,2820.0,TMP,hydro
2010-12-31,4977.0,VSH,hydro
2011-01-04,3416.0,HDG,hydro
2011-01-04,4064.0,NT2,gas
2011-01-04,3127.0,PPC,coal
2011-01-04,4390.0,REE,hydro
2011-01-04,2427.0,SBA,hydro
2011-01-04,1696.0,SHP,hydro
2011-01-04,4368.0,TBC,hydro
2011-01-04,2931.0,TMP,hydro
2011-01-04,4937.0,VSH,hydro
2011-01-05,3327.0,HDG,hydro
2011-01-05,3664.0,NT2,gas
2011-01-05,3100.0,PPC,coal
2011-01-05,4290.0,REE,hydro
2011-01-05,2427.0,SBA,hydro
2011-01-05,1726.0,SHP,hydro
2011-01-05,4154.0,TBC,hydro
2011-01-05,2820.0,TMP,hydro
2011-01-05,4937.0,VSH,hydro
2011-01-06,3327.0,HDG,hydro
2011-01-06,3997.0,NT2,gas
2011-01-06,3047.0,PPC,coal
2011-01-06,4265.0,REE,hydro
2011-01-06,2458.0,SBA,hydro
2011-01-06,1785.0,SHP,hydro
2011-01-06,4154.0,TBC,hydro
2011-01-06,2848.0,TMP,hydro
2011-01-06,4776.0,VSH,hydro
2011-01-07,3327.0,HDG,hydro
2011-01-07,3831.0,NT2,gas
2011-01-07,3100.0,PPC,coal
2011-01-07,4265.0,REE,hydro
2011-01-07,2458.0,SBA,hydro
2011-01-07,1726.0,SHP,hydro
2011-01-07,4246.0,TBC,hydro
2011-01-07,2820.0,TMP,hydro
2011-01-07,4816.0,VSH,hydro
2011-01-10,3327.0,HDG,hydro
2011-01-10,3831.0,NT2,gas
2011-01-10,3127.0,PPC,coal
2011-01-10,4165.0,REE,hydro
2011-01-10,2427.0,SBA,hydro
2011-01-10,1725.0,SHP,hydro
2011-01-10,4062.0,TBC,hydro
2011-01-10,2793.0,TMP,hydro
2011-01-10,4816.0,VSH,hydro
2011-01-11,3239.0,HDG,hydro
2011-01-11,3897.0,NT2,gas
2011-01-11,3100.0,PPC,coal
2011-01-11,4041.0,REE,hydro
2011-01-11,2458.0,SBA,hydro
2011-01-11,1785.0,SHP,hydro
2011-01-11,4062.0,TBC,hydro
2011-01-11,2765.0,TMP,hydro
2011-01-11,4776.0,VSH,hydro
2011-01-12,3374.0,HDG,hydro
2011-01-12,3931.0,NT2,gas
2011-01-12,3047.0,PPC,coal
2011-01-12,4066.0,REE,hydro
2011-01-12,2458.0,SBA,hydro
2011-01-12,1696.0,SHP,hydro
2011-01-12,3910.0,TBC,hydro
2011-01-12,2793.0,TMP,hydro
2011-01-12,4816.0,VSH,hydro
2011-01-13,3374.0,HDG,hydro
2011-01-13,3931.0,NT2,gas
2011-01-13,3127.0,PPC,coal
2011-01-13,4165.0,REE,hydro
2011-01-13,2397.0,SBA,hydro
2011-01-13,1785.0,SHP,hydro
2011-01-13,3879.0,TBC,hydro
2011-01-13,2793.0,TMP,hydro
2011-01-13,4897.0,VSH,hydro
2011-01-14,3464.0,HDG,hydro
2011-01-14,3864.0,NT2,gas
2011-01-14,3260.0,PPC,coal
2011-01-14,4290.0,REE,hydro
2011-01-14,2458.0,SBA,hydro
2011-01-14,1755.0,SHP,hydro
2011-01-14,3879.0,TBC,hydro
2011-01-14,2820.0,TMP,hydro
2011-01-14,4937.0,VSH,hydro
2011-01-17,3464.0,HDG,hydro
2011-01-17,3764.0,NT2,gas
2011-01-17,3260.0,PPC,coal
2011-01-17,4340.0,REE,hydro
2011-01-17,2397.0,SBA,hydro
2011-01-17,1785.0,SHP,hydro
2011-01-17,3818.0,TBC,hydro
2011-01-17,2848.0,TMP,hydro
2011-01-17,4937.0,VSH,hydro
2011-01-18,3621.0,HDG,hydro
2011-01-18,3464.0,NT2,gas
2011-01-18,3260.0,PPC,coal
2011-01-18,4265.0,REE,hydro
2011-01-18,2427.0,SBA,hydro
2011-01-18,1696.0,SHP,hydro
2011-01-18,3818.0,TBC,hydro
2011-01-18,2848.0,TMP,hydro
2011-01-18,4897.0,VSH,hydro
2011-01-19,3554.0,HDG,hydro
2011-01-19,3331.0,NT2,gas
2011-01-19,3314.0,PPC,coal
2011-01-19,4265.0,REE,hydro
2011-01-19,2427.0,SBA,hydro
2011-01-19,1756.0,SHP,hydro
2011-01-19,3788.0,TBC,hydro
2011-01-19,2793.0,TMP,hydro
2011-01-19,4937.0,VSH,hydro
2011-01-20,3554.0,HDG,hydro
2011-01-20,3731.0,NT2,gas
2011-01-20,3287.0,PPC,coal
2011-01-20,4215.0,REE,hydro
2011-01-20,2458.0,SBA,hydro
2011-01-20,1696.0,SHP,hydro
2011-01-20,3818.0,TBC,hydro
2011-01-20,2765.0,TMP,hydro
2011-01-20,4856.0,VSH,hydro
2011-01-21,3599.0,HDG,hydro
2011-01-21,3364.0,NT2,gas
2011-01-21,3287.0,PPC,coal
2011-01-21,4315.0,REE,hydro
2011-01-21,2397.0,SBA,hydro
2011-01-21,1696.0,SHP,hydro
2011-01-21,3849.0,TBC,hydro
2011-01-21,2793.0,TMP,hydro
2011-01-21,4856.0,VSH,hydro
2011-01-24,3734.0,HDG,hydro
2011-01-24,3264.0,NT2,gas
2011-01-24,3234.0,PPC,coal
2011-01-24,4215.0,REE,hydro
2011-01-24,2366.0,SBA,hydro
2011-01-24,1547.0,SHP,hydro
2011-01-24,3788.0,TBC,hydro
2011-01-24,2793.0,TMP,hydro
2011-01-24,4816.0,VSH,hydro
2011-01-25,3756.0,HDG,hydro
2011-01-25,3164.0,NT2,gas
2011-01-25,3207.0,PPC,coal
2011-01-25,4190.0,REE,hydro
2011-01-25,2397.0,SBA,hydro
2011-01-25,1547.0,SHP,hydro
2011-01-25,3818.0,TBC,hydro
2011-01-25,2820.0,TMP,hydro
2011-01-25,4816.0,VSH,hydro
2011-01-26,3644.0,HDG,hydro
2011-01-26,3198.0,NT2,gas
2011-01-26,3154.0,PPC,coal
2011-01-26,4215.0,REE,hydro
2011-01-26,2397.0,SBA,hydro
2011-01-26,1726.0,SHP,hydro
2011-01-26,3849.0,TBC,hydro
2011-01-26,2737.0,TMP,hydro
2011-01-26,4897.0,VSH,hydro
2011-01-27,3734.0,HDG,hydro
2011-01-27,3064.0,NT2,gas
2011-01-27,3234.0,PPC,coal
2011-01-27,4265.0,REE,hydro
2011-01-27,2397.0,SBA,hydro
2011-01-27,1845.0,SHP,hydro
2011-01-27,3910.0,TBC,hydro
2011-01-27,2820.0,TMP,hydro
2011-01-27,4977.0,VSH,hydro
2011-01-28,3801.0,HDG,hydro
2011-01-28,3398.0,NT2,gas
2011-01-28,3287.0,PPC,coal
2011-01-28,4240.0,REE,hydro
2011-01-28,2397.0,SBA,hydro
2011-01-28,1696.0,SHP,hydro
2011-01-28,3910.0,TBC,hydro
2011-01-28,2903.0,TMP,hydro
